634,9250884.281,785560.826,569.585,RIACHO
635,9250886.264,785554.436,572.269,TN
636,9250888.479,785547.870,572.424,TN
637,9250890.806,785541.393,572.397,TN
638,9250883.739,785534.403,572.283,TN
639,9250881.452,785541.016,572.356,TN
640,9250879.258,785547.272,572.376,rocha
641,9250877.189,785553.580,571.455,rocha
642,9250870.323,785546.497,572.209,rocha
643,9250872.270,785540.155,571.647,rocha
644,9250874.453,785533.623,572.417,TN
645,9250876.618,785527.221,573.245,TN
646,9250869.565,785520.127,573.572,TN
647,9250865.299,785533.011,572.169,TN
648,9250863.320,785539.400,570.914,rocha
649,9250856.798,785531.828,571.790,TN
650,9250858.580,785525.616,572.684,TN
651,9250860.483,785519.654,573.492,TN
652,9250862.733,785513.168,574.498,TN
653,9250855.635,785505.623,573.886,TN
654,9250850.579,785512.629,573.084,TN
655,9250851.418,785518.567,572.871,TN
656,9250849.413,785525.007,572.141,TN
657,9250842.410,785517.637,572.235,TN
658,9250844.463,785511.405,572.676,TN
659,9250846.475,785504.635,573.314,TN
660,9250848.586,785498.552,573.800,TN
661,9250841.703,785491.259,574.284,TN
662,9250839.665,785497.813,573.586,rocha
663,9250837.481,785504.300,572.611,TN
664,9250835.566,785510.617,572.138,2024_07_12_-_SDP_19_-_AÇUDE_4_ST
665,9250828.546,785503.258,572.211,TN
666,9250830.436,785497.061,572.738,TN
667,9250832.740,785490.830,573.436,TN
668,9250834.597,785484.284,574.255,rocha
669,9250827.743,785477.068,573.943,TN
670,9250825.687,785483.460,573.492,TN
671,9250823.727,785489.834,573.106,rocha
672,9250821.446,785495.016,572.473,rocha
673,9250814.677,785489.437,572.456,rocha
674,9250816.570,785482.722,573.364,rocha
675,9250818.776,785476.413,573.425,TN
676,9250820.811,785469.671,573.905,TN
677,9250813.747,785462.667,573.786,TN
678,9250811.782,785468.931,573.452,rocha
679,9250809.816,785475.485,572.832,TN
680,9250807.531,785481.780,572.432,TN
681,9250801.133,785475.037,572.180,TN
682,9250802.729,785468.230,572.688,TN
683,9250804.736,785461.772,573.048,TN
684,9250806.985,785455.307,573.380,TN
685,9250801.562,785450.044,573.135,TN
686,9250797.886,785454.697,572.612,TN
687,9250793.792,785459.124,572.064,TN
688,9250790.204,785463.733,571.595,TN
689,9250786.618,785460.493,571.363,TN
690,9250788.728,785454.135,571.983,TN
691,9250790.847,785447.590,572.491,TN
692,9250792.115,785441.020,573.055,rocha
693,9250785.981,785433.819,571.824,rocha
694,9250779.290,785438.853,570.085,RIACHO
695,9250776.986,785446.908,570.282,RIACHO
696,9250774.616,785451.194,569.524,RIACHO
697,9250772.690,785446.048,569.956,RIACHO
698,9250774.757,785439.404,569.978,RIACHO
699,9250776.760,785433.090,570.377,RIACHO
700,9250778.980,785426.663,570.087,RIACHO
701,9250772.019,785419.535,571.843,TN
702,9250769.952,785426.062,571.492,TN
703,9250767.791,785432.557,571.750,TN
704,9250765.716,785438.831,571.708,TN
705,9250758.913,785431.721,573.238,TN
706,9250761.055,785425.402,573.905,TN
707,9250763.016,785418.854,575.514,rocha
708,9250765.124,785421.160,575.498,2024_07_12_-_SDP_19_-_AÇUDE_2_ST
709,9250765.104,785412.401,573.494,TN
710,9250758.155,785405.253,578.488,rocha
711,9250756.091,785411.793,576.007,TN
712,9250753.962,785418.154,575.386,TN
713,9250751.936,785424.583,575.108,TN
714,9250744.854,785417.435,577.271,TN
715,9250746.953,785410.910,577.340,TN
716,9250748.870,785404.579,577.633,TN
717,9250751.132,785398.182,578.136,TN
718,9250744.241,785390.816,579.293,TN
719,9250742.974,785397.292,579.008,TN
720,9250739.972,785403.732,579.136,TN
721,9250737.944,785410.280,580.207,rocha
722,9250730.991,785403.078,581.680,TN
723,9250733.067,785396.631,581.250,TN
724,9250735.293,785390.227,580.606,TN
725,9250737.231,785383.752,580.434,TN
726,9250730.335,785376.571,580.920,TN
727,9250728.287,785382.888,581.529,TN
728,9250721.159,785375.780,581.869,TN
729,9250723.407,785369.366,581.324,TN
730,9250755.503,785387.324,580.875,rocha
731,9250752.662,785388.573,580.678,rocha
732,9250751.272,785389.316,580.441,rocha
733,9250757.860,785392.285,580.983,rocha
734,9250755.238,785394.317,580.278,rocha
735,9250753.583,785395.338,579.709,rocha
736,9250755.186,785398.489,579.938,rocha
737,9250759.343,785396.706,580.977,2024_07_12_-_SDP_19_-_AÇUDE_SUPRESSAO_ST
738,9250759.329,785397.522,580.984,rocha
739,9250756.317,785400.891,580.055,rocha
740,9250759.548,785400.160,580.276,rocha
741,9250759.574,785405.554,578.493,rocha
